,highway,side,between,time,period,start_loc,end_loc,start_lat,start_lon,end_lat,end_lon,avg_lat,avg_lon,geohash,time_1,time_2
2162,Weatherell Street,North,Jane Street and a point 68 metres west of Armadale Avenue,Anytime,1 hour,Jane Street , a point 68 metres west of Armadale Avenue,43.651638000000005,-79.4854215,43.65181799999999,-79.48385999999999,43.65181799999999,-79.48385999999999,dpz2r69,Anytime,
2163,Weatherell Street,South,Jane Street and Armadale Avenue,5:00 p.m. to 12:00 midnight Mon. to Fri.,1 hour,Jane Street , Armadale Avenue,43.651638000000005,-79.4854215,43.65181799999999,-79.48385999999999,43.65181799999999,-79.48385999999999,dpz2r69,5:00 p.m. to 12:00 midnight Mon. to Fri.,
2164,Mackay Avenue,North,The lane first west of Dufferin Street and Via Italia,"8:00 a.m. to 6:00 p.m., Mon. to Sat., from the 16th day to the last day of each month from Apr. 1 to Nov. 30 inclusive",1 hour,The lane first west of Dufferin Street , Via Italia,43.67713499999999,-79.44274349999999,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 6:00 p.m., Mon. to Sat.
2165,Mackay Avenue,North,A point 25 metres west of Via Italia and Greenlaw Avenue,"8:00 a.m. to 6:00 p.m., Mon. to Sat., from the 16th day to the last day of each month from Apr. 1 to Nov. 30 inclusive",1 hour,A point 25 metres west of Via Italia , Greenlaw Avenue,43.67654999999999,-79.445313,43.676019,-79.4477835,43.676019,-79.4477835,dpz82ng,8:00 a.m. to 6:00 p.m., Mon. to Sat.
2166,Mackay Avenue,South,A point 76 metres west of Dufferin Street and Greenlaw Avenue,"8:00 a.m. to 6:00 p.m. Mon. to Sat., from the 1st day to the 15th day of each month from Apr. 1 to Nov. 30, inclusive and all times from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",1 hour,A point 76 metres west of Dufferin Street , Greenlaw Avenue,43.67713499999999,-79.44274349999999,43.676019,-79.4477835,43.676019,-79.4477835,dpz82ng,8:00 a.m. to 6:00 p.m. Mon. to Sat., from the 1st day to the 15th day of each month from Apr. 1 to Nov. 30
2167,Seeley Drive,West,Sheppard Avenue West and a point 178 metres south of Sheppard Avenue West,"8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30",12 hours,Sheppard Avenue West , a point 178 metres south of Sheppard Avenue West,43.743123,-79.4942055,0.0,0.0,0.0,0.0,7zzzzzz,8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30
2168,Seeley Drive,West,A point 188 metres south of Sheppard Avenue West and a point 252 metres south of Sheppard Avenue West,"8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30",12 hours,A point 188 metres south of Sheppard Avenue West , a point 252 metres south of Sheppard Avenue West,,,0.0,0.0,0.0,0.0,7zzzzzz,8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30
2169,Seeley Drive,West,A point 262 metres south of Sheppard Avenue West and a point 280 metres south of Sheppard Avenue West,"8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30",12 hours,A point 262 metres south of Sheppard Avenue West , a point 280 metres south of Sheppard Avenue West,,,0.0,0.0,0.0,0.0,7zzzzzz,8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30
2170,Seeley Drive,West,A point 290 metres south of Sheppard Avenue West and a point 339 metres south of Sheppard Avenue West,"8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30",12 hours,A point 290 metres south of Sheppard Avenue West , a point 339 metres south of Sheppard Avenue West,,,0.0,0.0,0.0,0.0,7zzzzzz,8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30
2171,Seeley Drive,West,A point 349 metres south of Sheppard Avenue West and the south end of Seeley Drive,"8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30",12 hours,A point 349 metres south of Sheppard Avenue West , the south end of Seeley Drive,,,43.74142204169578,-79.4936973095604,43.74142204169578,-79.4936973095604,dpz2z4f,8:00 p.m. to 8:00 a.m., Apr. 1 to Nov. 30
2172,Troutbrooke Drive,West,A point 27 metres north of a point opposite the northerly limit Buxton Road and a point 54 metres north thereof,"8:00 a.m. to 6:00 p.m., Mon. to Fri.",15 mins.,A point 27 metres north of a point opposite the northerly limit Buxton Road , a point 54 metres north thereof,,,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 6:00 p.m., Mon. to Fri.
2173,Tilbury Drive,North,A point 65 metres east of Keele Street and Hawksdale Road,"8:00 a.m. to 6:00 p.m., Mon. to Fri.",10 mins.,A point 65 metres east of Keele Street , Hawksdale Road,,,43.73105400000001,-79.48021949999999,43.73105400000001,-79.48021949999999,dpz2z2u,8:00 a.m. to 6:00 p.m., Mon. to Fri.
2174,Chester Le Boulevard,East,Pettibone Square (North Intersection) and 41 metres further north,"8:00 a.m. to 4:00 p.m. Monday to Friday Except July, August and Public Holidays",15 mins.,Pettibone Square (North Intersection) , 41 metres further north,43.797438,-79.330923,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 4:00 p.m. Monday to Friday Except July, August and Public Holidays
2175,Chester Le Boulevard,East,A point 79 metres north of Pettibone Square (north intersection) and a point 20 metres further north,"8:00 a.m. to 4:00 p.m. Monday to Friday Except July, August and Public Holidays",15 mins.,A point 79 metres north of Pettibone Square (north intersection) , a point 20 metres further north,43.797438,-79.330923,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 4:00 p.m. Monday to Friday Except July, August and Public Holidays
2176,Chester Le Boulevard,East,A point 155 metres north of Pettibone Square (north intersection) and a point 71 metres further north,"8:00 a.m. to 4:00 p.m. Monday to Friday Except July, August and Public Holidays",15 mins.,A point 155 metres north of Pettibone Square (north intersection) , a point 71 metres further north,43.797438,-79.330923,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 4:00 p.m. Monday to Friday Except July, August and Public Holidays
2177,Wickson Trail,South and West,61 metres North and West of Quantrell Trail and Lowry Square and 131 metres further to the North and West,8:00 a.m. to 4:00 p.m. Monday to Friday,30 mins.,61 metres North , West of Quantrell Trail ,43.648690000000045,-79.38543999999996,43.801578000000006,-79.216002,43.801578000000006,-79.216002,dpz9jmu,8:00 a.m. to 4:00 p.m. Monday to Friday,
2180,Gladstone Avenue,West,A point 30 metres north of Dundas Street West and a point 26.4 metres further north,8:00 a.m. to 6:00 p.m.,1 hour,A point 30 metres north of Dundas Street West , a point 26.4 metres further north,43.649576999999994,-79.4298015,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 6:00 p.m.,
2181,Gladstone Avenue,West,College Street and a point 94.2 metres south,8:00 a.m. to 6:00 p.m.,1 hour,College Street , a point 94.2 metres south,43.65285300000001,-79.431057,0.0,0.0,0.0,0.0,7zzzzzz,8:00 a.m. to 6:00 p.m.,
2182,Hilton Avenue,West,A point 36 metres north of the west branch of Austin Terrace and a point 17 metres south of Nina Street,"7:30 a.m. to 9:30 a.m., 11:00 a.m. to 1:15 p.m., and 3:00 p.m. to 6:30 p.m. Mon. to Fri.",10 mins.,A point 36 metres north of the west branch of Austin Terrace , a point 17 metres south of Nina Street,43.67852152083332,-79.41524056249999,43.68003299999999,-79.4158425,43.68003299999999,-79.4158425,dpz82ze,7:30 a.m. to 9:30 a.m., 11:00 a.m. to 1:15 p.m.
2184,Cedarvale Avenue,East,A point 126 metres north of Cosburn Avenue and a point 60 metres further north,"8:00 a.m. to 9:30 a.m., 11:30 a.m. to 1:30 p.m. and 3:00 p.m. to 4:00 p.m. Mon. to Fri.",10 mins.,A point 126 metres north of Cosburn Avenue , a point 60 metres further north,43.69680000000001,-79.315641,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 9:30 a.m., 11:30 a.m. to 1:30 p.m. and 3:00 p.m. to 4:00 p.m. Mon. to Fri.
2185,Yonge Street,East,Glen Elm Avenue and a point 41.5 metres north,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",1 hour,Glen Elm Avenue , a point 41.5 metres north,43.691238,-79.3951335,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 4:00 p.m., Mon. to Fri.
2186,Yonge Street,East,A point 59.5 metres north of Glen Elm Avenue and a point 47 metres south of Merton Street,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",1 hour,A point 59.5 metres north of Glen Elm Avenue , a point 47 metres south of Merton Street,43.691238,-79.3951335,43.69612500000001,-79.3961505,43.69612500000001,-79.3961505,dpz8969,8:00 a.m. to 4:00 p.m., Mon. to Fri.
2187,Yonge Street,East,A point 41.5 metres north of Glen Elm Avenue and a point 18 metres further north,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",15 mins.,A point 41.5 metres north of Glen Elm Avenue , a point 18 metres further north,43.691238,-79.3951335,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 4:00 p.m., Mon. to Fri.
2188,Yonge Street,East,Glen Elm Avenue and a point 47 metres south of Merton Street,"8:00 a.m. to 6:00 p.m., Sat.",1 hour,Glen Elm Avenue , a point 47 metres south of Merton Street,43.691238,-79.3951335,43.69612500000001,-79.3961505,43.69612500000001,-79.3961505,dpz8969,8:00 a.m. to 6:00 p.m., Sat.
2189,Danforth Avenue,South,A point 18 metres west of Bowden Street and a point 11 metres further west,"8:00 a.m. to 9:00 a.m. Mon. to Sat. From July 1 to Aug. 31, inclusive",10 mins.,A point 18 metres west of Bowden Street , a point 11 metres further west,43.677135000000014,-79.354071,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1,8:00 a.m. to 9:00 a.m. Mon. to Sat. From July 1 to Aug. 31, inclusive
2191,Armadale Avenue,East,Nelles Avenue and Weatherell Street,"10:00 a.m. to 6:00 p.m., Mon. to Sat. from the 16th day to the last day of each month, from Apr. 1 to Nov. 30, inclusive",1 hour,Nelles Avenue , Weatherell Street,43.65254700000001,-79.48413450000001,43.65181799999999,-79.48385999999999,43.65181799999999,-79.48385999999999,dpz2r69,10:00 a.m. to 6:00 p.m., Mon. to Sat. from the 16th day to the last day of each month
2193,Armadale Avenue,West,Colbeck Street and Nelles Avenue,"10:00 a.m. to 6:00 p.m., Mon. to Sat. from the 16th day to the last day of each month, from Apr. 1 to Nov. 30, inclusive",1 hour,Colbeck Street , Nelles Avenue,43.653167999999994,-79.484931,43.65254700000001,-79.48413450000001,43.65254700000001,-79.48413450000001,dpz2r69,10:00 a.m. to 6:00 p.m., Mon. to Sat. from the 16th day to the last day of each month
2194,Armadale Avenue,West,Nelles Avenue and Weatherell Street,"10:00 a.m. to 6:00 p.m., Mon. to Sat. from the first day to the 15th day of each month, from Apr. 1 to Nov. 30, inclusive, and from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",1 hour,Nelles Avenue , Weatherell Street,43.65254700000001,-79.48413450000001,43.65181799999999,-79.48385999999999,43.65181799999999,-79.48385999999999,dpz2r69,10:00 a.m. to 6:00 p.m., Mon. to Sat. from the first day to the 15th day of each month
2196,Delabo Drive,West and south,Cook Road and Sentinel Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Sentinel Road,43.766144999999995,-79.505181,43.76552400000001,-79.50143249999999,43.76552400000001,-79.50143249999999,dpz2yzk,8:00 a.m. to 8:00 p.m., Mon. to Fri
2197,Kidd Terrace,East,Cook Road and Delabo Drive,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Delabo Drive,43.76641500000001,-79.50419099999999,43.76527200000001,-79.5037815,43.76527200000001,-79.5037815,dpz2yz5,8:00 a.m. to 8:00 p.m., Mon. to Fri
2198,Aldwinckle Heights,East,Cook Road and Delabo Drive,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Delabo Drive,43.76661299999999,-79.50321,43.76537999999999,-79.5026925,43.76537999999999,-79.5026925,dpz2yz5,8:00 a.m. to 8:00 p.m., Mon. to Fri
2199,Boot Terrace,West,Cook Road and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Assiniboine Road,43.766379,-79.504524,43.76754,-79.504974,43.76754,-79.504974,dpz2yzd,8:00 a.m. to 8:00 p.m., Mon. to Fri
2200,Troyer Avenue,West,Cook Road and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Assiniboine Road,43.76655900000001,-79.50347550000001,43.76775599999999,-79.503993,43.76775599999999,-79.503993,dpz2yzd,8:00 a.m. to 8:00 p.m., Mon. to Fri
2201,Sheffer Terrace,East,Cook Road and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Assiniboine Road,43.766819999999996,-79.502391,43.76799899999999,-79.502895,43.76799899999999,-79.502895,dpz2yze,8:00 a.m. to 8:00 p.m., Mon. to Fri
2202,Assiniboine Road,North,Boot Terrace and Evelyn Wiggins Drive,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Boot Terrace , Evelyn Wiggins Drive,43.76754,-79.504974,43.769439,-79.4962845,43.769439,-79.4962845,dpz2zpb,8:00 a.m. to 8:00 p.m., Mon. to Fri
2203,Boake Street,West,Cook Road and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Assiniboine Road,43.767314999999996,-79.50005999999999,43.768521000000014,-79.5005415,43.768521000000014,-79.5005415,dpz2yzv,8:00 a.m. to 8:00 p.m., Mon. to Fri
2204,Haynes Avenue,West,Cook Road and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Assiniboine Road,43.767548999999995,-79.49905199999999,43.76875500000001,-79.49951999999999,43.76875500000001,-79.49951999999999,dpz2yzy,8:00 a.m. to 8:00 p.m., Mon. to Fri
2205,Haynes Avenue,East,Cook Road and Murray Ross Parkway,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Murray Ross Parkway,43.767548999999995,-79.49905199999999,43.76545200000001,-79.4981925,43.76545200000001,-79.4981925,dpz2yzr,8:00 a.m. to 8:00 p.m., Mon. to Fri
2206,Hackett Avenue,West,Cook Road and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Cook Road , Assiniboine Road,43.76777400000001,-79.49803499999999,43.768962,-79.4985345,43.768962,-79.4985345,dpz2yzy,8:00 a.m. to 8:00 p.m., Mon. to Fri
2207,Leitch Avenue,East,Murray Ross Parkway and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Murray Ross Parkway , Assiniboine Road,43.765874999999994,-79.4961405,43.769187,-79.49748149999999,43.769187,-79.49748149999999,dpz2yzz,8:00 a.m. to 8:00 p.m., Mon. to Fri
2208,Cook Road,North,Delabo Drive and Leitch Avenue,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Delabo Drive , Leitch Avenue,43.766144999999995,-79.505181,43.767999,-79.4970225,43.767999,-79.4970225,dpz2zp8,8:00 a.m. to 8:00 p.m., Mon. to Fri
2209,Applebaum Terrace,North,Leitch Avenue and Evelyn Wiggins Drive,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Leitch Avenue , Evelyn Wiggins Drive,43.76761200000001,-79.49685149999999,43.768017000000015,-79.495524,43.768017000000015,-79.495524,dpz2zp9,8:00 a.m. to 8:00 p.m., Mon. to Fri
2210,Saywell Avenue,North,Leitch Avenue and Evelyn Wiggins Drive,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Leitch Avenue , Evelyn Wiggins Drive,43.76675700000001,-79.4964825,43.76721599999999,-79.494912,43.76721599999999,-79.494912,dpz2zp9,8:00 a.m. to 8:00 p.m., Mon. to Fri
2211,Bowsfield Road,North,Sentinel Road and Leitch Avenue,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Sentinel Road , Leitch Avenue,43.766424,-79.5010635,43.76724299999999,-79.496703,43.76724299999999,-79.496703,dpz2zp8,8:00 a.m. to 8:00 p.m., Mon. to Fri
2212,Mansur Terrace,East,Murray Ross Parkway and Bowsfield Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Murray Ross Parkway , Bowsfield Road,43.76524499999999,-79.4991915,43.76655900000001,-79.499763,43.76655900000001,-79.499763,dpz2yzq,8:00 a.m. to 8:00 p.m., Mon. to Fri
2213,Herzberg Gardens,East,Murray Ross Parkway and Bowsfield Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Murray Ross Parkway , Bowsfield Road,43.76565000000001,-79.49719350000001,43.76700000000001,-79.497756,43.76700000000001,-79.497756,dpz2yzx,8:00 a.m. to 8:00 p.m., Mon. to Fri
2214,Evelyn Wiggins Drive,East,Murray Ross Parkway and Assiniboine Road,"8:00 a.m. to 8:00 p.m., Mon. to Fri",1 hour,Murray Ross Parkway , Assiniboine Road,43.76640599999999,-79.494264,43.769439,-79.4962845,43.769439,-79.4962845,dpz2zpb,8:00 a.m. to 8:00 p.m., Mon. to Fri
2215,Delabo Drive,West and south,Cook Road and Sentinel Road,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Sentinel Road,43.766144999999995,-79.505181,43.76552400000001,-79.50143249999999,43.76552400000001,-79.50143249999999,dpz2yzk,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2216,Kidd Terrace,East,Cook Road and Delabo Drive,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Delabo Drive,43.76641500000001,-79.50419099999999,43.76527200000001,-79.5037815,43.76527200000001,-79.5037815,dpz2yz5,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2217,Aldwinckle Heights,East,Cook Road and Delabo Drive,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Delabo Drive,43.76661299999999,-79.50321,43.76537999999999,-79.5026925,43.76537999999999,-79.5026925,dpz2yz5,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2218,Boot Terrace,West,Cook Road and Assiniboine Road,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Assiniboine Road,43.766379,-79.504524,43.76754,-79.504974,43.76754,-79.504974,dpz2yzd,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2219,Troyer Avenue,West,Cook Road and Assiniboine Road,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Assiniboine Road,43.76655900000001,-79.50347550000001,43.76775599999999,-79.503993,43.76775599999999,-79.503993,dpz2yzd,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2220,Sheffer Terrace,East,Cook Road and Assiniboine Road,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Assiniboine Road,43.766819999999996,-79.502391,43.76799899999999,-79.502895,43.76799899999999,-79.502895,dpz2yze,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2221,Assiniboine Road,North,Boot Terrace and Evelyn Wiggins Drive,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Boot Terrace , Evelyn Wiggins Drive,43.76754,-79.504974,43.769439,-79.4962845,43.769439,-79.4962845,dpz2zpb,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2222,Boake Street,West,Cook Road and Assiniboine Road,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Assiniboine Road,43.767314999999996,-79.50005999999999,43.768521000000014,-79.5005415,43.768521000000014,-79.5005415,dpz2yzv,8:00 p.m. of one day to 8:00 a.m. of the next following day,
2223,Haynes Avenue,West,Cook Road and Assiniboine Road,8:00 p.m. of one day to 8:00 a.m. of the next following day,12 hours,Cook Road , Assiniboine Road,43.767548999999995,-79.49905199999999,43.76875500000001,-79.49951999999999,43.76875500000001,-79.49951999999999,dpz2yzy,8:00 p.m. of one day to 8:00 a.m. of the next following day,
