,lat,lng,geo_hash,record_date,8hr_Vehicle_Vol,8hr_Pedestrian_Vol
1179,43.71356,-79.3998,dpz89jy,2011-06-07,16438,5249
1180,43.713573000000004,-79.36475200000001,dpz8djb,2010-02-24,25254,1347
1181,43.713770000000004,-79.55491,dpz2ttv,2014-05-28,20171,91
1182,43.713800000000006,-79.29804,dpz8etb,2013-10-15,10590,302
1183,43.71388,-79.58106000000001,dpz2tjf,2016-05-07,21340,486
1184,43.7139,-79.377589,dpz89tz,2012-06-19,20387,531
1185,43.71398,-79.41185,dpz88vy,2016-09-07,19553,208
1186,43.71407,-79.4547,dpz2xvy,2016-04-09,29053,2378
1187,43.71414,-79.2711,dpz8sju,2010-03-16,18087,974
1188,43.71414,-79.24508,dpz8stz,2010-09-16,17421,241
1189,43.714339,-79.45238,dpz88jb,2013-06-13,12634,180
1190,43.71439,-79.33642,dpz8dtu,2010-02-22,19553,998
1191,43.7145838,-79.359791,dpz8djg,2011-03-16,26029,1107
1192,43.714761,-79.585239,dpz2syp,2016-04-21,17241,89
1193,43.7147913,-79.260862,dpz8sqh,2016-06-11,9900,91
1194,43.714800000000004,-79.47942,dpz2xqh,2016-04-07,20077,222
1195,43.71483,-79.53665000000001,dpz2wn5,2010-12-16,31921,117
1196,43.714960000000005,-79.33420000000001,dpz8dwn,2009-11-23,5012,2105
1197,43.71501,-79.39264,dpz89qh,2013-01-23,14627,611
1198,43.715030000000006,-79.44947,dpz88n4,2011-07-27,14517,747
1199,43.71524,-79.4484,dpz88n5,2013-06-17,15437,568
1200,43.71544,-79.50715000000001,dpz2wy0,2012-11-20,26241,1354
1201,43.715500000000006,-79.55528000000001,dpz2twj,2014-04-23,13323,1185
1202,43.71556,-79.56852,dpz2tq5,2014-12-11,10711,318
1203,43.715576198,-79.243541543,dpz8sy0,2011-06-29,18318,144
1204,43.7156,-79.4465,dpz88nh,2013-06-18,26015,2862
1205,43.71562,-79.305035,dpz8eq5,2013-03-07,10868,637
1206,43.715884222,-79.445178211,dpz88nj,2013-06-20,25170,6481
1207,43.7159806,-79.428973,dpz88w3,2015-03-31,19333,1139
1208,43.71618,-79.29358,dpz8ewk,2008-01-23,17463,662
1209,43.7162,-79.28275000000001,dpz8eyk,2014-06-24,13550,1465
1210,43.716261808000006,-79.44341594100001,dpz88nr,2013-06-19,22596,2759
1211,43.71651,-79.26132000000001,dpz8sq7,2016-06-06,19013,521
1212,43.716545700000005,-79.337275,dpz8dwk,2010-10-21,25442,872
1213,43.716590000000004,-79.59269,dpz2sy6,2016-04-21,19529,201
1214,43.716605,-79.400452,dpz89nq,2012-04-23,19891,1438
1215,43.7167,-79.5824,dpz2tn3,2014-02-26,11430,42
1216,43.716730000000005,-79.44134000000001,dpz88q2,2011-08-03,18684,624
1217,43.71676,-79.37811,dpz89wq,2011-04-11,22384,768
1218,43.71681,-79.52709,dpz2wq6,2016-04-07,15883,457
1219,43.7168627,-79.259873,dpz8sqk,2016-06-11,15394,305
1220,43.71696,-79.55597,dpz2twm,2014-04-26,17107,1120
1221,43.71696,-79.413444,dpz88yk,2010-01-18,21529,1030
1222,43.716971225,-79.537486813,dpz2wn6,2016-05-28,16101,669
1223,43.71699,-79.31331,dpz8enm,2013-02-19,8166,142
1224,43.71703,-79.3499,dpz8dq7,2014-05-03,35069,194
1225,43.717196,-79.299491,dpz8eqr,2011-12-20,12265,119
1226,43.71726,-79.59569,dpz2sy2,2016-06-11,23934,216
1227,43.71748,-79.4377,dpz88qe,2013-06-10,15584,175
1228,43.717574847,-79.429611429,dpz88w9,2015-03-31,20431,1592
1229,43.717690000000005,-79.53908,dpz2wn9,2016-05-25,20352,52
1230,43.717740000000006,-79.52303,dpz2wqt,2016-06-11,14275,152
1231,43.71777,-79.46814,dpz2xwt,2011-03-15,9072,309
1232,43.71779,-79.25575,dpz8sqx,2010-08-18,9705,185
1233,43.717870000000005,-79.48009,dpz2xqs,2016-04-07,22227,316
1234,43.7178824,-79.394131,dpz89qd,2011-11-10,18969,331
1235,43.718239000000004,-79.24037200000001,dpz8syd,2010-06-28,21729,790
1236,43.71828,-79.45564,dpz2xyw,2016-04-11,17066,974
1237,43.718305685000004,-79.331606835,dpz8dy8,2014-07-22,5921,982
1238,43.718520000000005,-79.43295,dpz88qw,2011-08-15,17809,886
1239,43.718594,-79.273116,dpz8sne,2010-12-01,8098,136
1240,43.71873,-79.25126,dpz8swf,2012-04-12,14597,442
1241,43.71878,-79.51842,dpz2wwb,2016-04-07,16976,141
1242,43.71882,-79.58341,dpz2tnc,2016-05-03,10232,137
1243,43.718891,-79.40394900000001,dpz89ng,2012-10-22,6313,720
1244,43.718900000000005,-79.30453,dpz8equ,2011-01-04,13161,740
1245,43.719120000000004,-79.50813000000001,dpz2wwz,2010-09-28,20524,1275
1246,43.719128000000005,-79.516779,dpz2wwc,2016-04-07,16172,107
1247,43.719138562000005,-79.258471727,dpz8sqv,2016-06-01,10444,117
1248,43.7191909,-79.60347,dpz2swf,2016-04-21,18772,270
1249,43.71929,-79.42976,dpz88wc,2015-04-11,22429,3429
1250,43.71932,-79.29491,dpz8ewg,2011-10-17,11569,175
1251,43.71942,-79.57037000000001,dpz2tqf,2014-12-11,9276,697
1252,43.7195544,-79.40109000000001,dpz89nv,2009-08-19,14632,1311
1253,43.71956,-79.46861,dpz2xwu,2011-03-01,12328,240
1254,43.719581766000005,-79.24728910600001,dpz8swv,2014-09-25,10565,225
1255,43.71961,-79.41486,dpz88yg,2010-03-30,21078,96
1256,43.71969,-79.31450000000001,dpz8enu,2010-05-17,11486,129
1257,43.71981,-79.3006,dpz8eqz,2013-03-19,12250,706
1258,43.71999,-79.42664,dpz88wg,2012-05-03,14129,527
1259,43.720309989,-79.511599645,dpz2wxj,2016-04-07,15005,2108
1260,43.72037,-79.53746000000001,dpz2wp4,2012-05-10,19649,386
1261,43.720386000000005,-79.394925,dpz89r4,2013-01-21,9463,165
1262,43.720420000000004,-79.61264,dpz2sr5,2016-04-21,20860,112
1263,43.720449,-79.45610400000001,dpz2xzj,2016-04-11,19721,1334
1264,43.7205,-79.33888,dpz8dx5,2013-05-15,45185,2597
1265,43.720710000000004,-79.28872,dpz8exp,2015-06-15,6961,101
1266,43.72086,-79.42246,dpz88xn,2013-06-06,16089,493
1267,43.720870000000005,-79.24142,dpz8sz4,2011-07-13,12315,803
1268,43.72088,-79.43014000000001,dpz88x0,2012-03-29,18665,1571
1269,43.720892906,-79.349645376,dpz8dr5,2010-06-09,19745,186
1270,43.72091,-79.50861,dpz2wxp,2016-06-11,28996,5651
1271,43.720980100000006,-79.378926,dpz89xn,2011-03-23,24828,765
1272,43.72122,-79.4809,dpz2xr5,2016-03-08,33776,316
1273,43.72135,-79.54575,dpz2tzh,2016-05-25,18787,572
1274,43.7215184,-79.2850107,dpz8ez6,2014-11-24,16573,763
1275,43.721540000000005,-79.55809,dpz2tx7,2014-04-23,14048,228
1276,43.721720000000005,-79.57148000000001,dpz2tr3,2015-05-15,12809,640
1277,43.7217507,-79.45641300000001,dpz2xzm,2016-03-22,24404,787
1278,43.721814,-79.274485,dpz8sp6,2013-11-12,9327,115
1279,43.721858000000005,-79.236215,dpz8szm,2010-06-10,25234,1213
1280,43.721971,-79.40155700000001,dpz89pm,2011-04-27,18003,1409
1281,43.72218,-79.58498,dpz2szr,2016-05-03,9656,185
1282,43.7222401,-79.41558900000001,dpz88z7,2013-09-04,27712,2674
1283,43.722309900000006,-79.395694,dpz89r3,2011-08-16,11801,470
1284,43.722556000000004,-79.500476,dpz2wzm,2016-04-07,14968,184
1285,43.722590000000004,-79.54744000000001,dpz2tz7,2016-05-25,17521,249
1286,43.72265,-79.33202,dpz8dz2,2012-06-25,35276,588
1287,43.7227,-79.25566400000001,dpz8srr,2016-06-01,10715,304
1288,43.722770000000004,-79.59813000000001,dpz2sxq,2014-10-07,22584,713
1289,43.72299,-79.50912000000001,dpz2wxx,2011-12-20,18389,1040
1290,43.72301,-79.60102,dpz2sxs,2012-02-16,5874,533
1291,43.72305,-79.33956,dpz8dxd,2009-03-31,25791,1249
1292,43.723083300000006,-79.430627,dpz88x8,2015-03-31,17368,687
1293,43.72318,-79.55888,dpz2txd,2014-04-23,16084,1335
1294,43.723200000000006,-79.41131,dpz88zw,2016-02-03,14040,756
1295,43.723380000000006,-79.30207,dpz8ert,2014-05-03,27980,1929
1296,43.72341,-79.49680000000001,dpz2xp8,2016-04-07,14784,461
1297,43.723470000000006,-79.57233000000001,dpz2tr9,2014-12-11,8900,253
1298,43.723560000000006,-79.33649000000001,dpz8dxs,2011-11-14,10255,717
1299,43.72361,-79.32852000000001,dpz8dzd,2012-06-28,34213,85
1300,43.723682000000004,-79.32472800000001,dpz8dzt,2008-03-18,7448,391
1301,43.72372,-79.27531,dpz8sp9,2010-08-30,13471,415
1302,43.72374,-79.37947000000001,dpz89xt,2011-09-26,26357,378
1303,43.72401,-79.49411,dpz2xpd,2016-04-07,15549,742
1304,43.72404,-79.29691000000001,dpz8ex9,2014-11-17,11958,449
1305,43.72429,-79.29027,dpz8exy,2010-01-14,5127,149
1306,43.724385000000005,-79.48159700000001,dpz2xrg,2016-03-08,32531,487
1307,43.72439724,-79.243174417,dpz8szb,2010-01-26,5193,240
1308,43.7244,-79.4056,dpz89pf,2011-08-08,16248,593
1309,43.724634,-79.491089,dpz2xpu,2016-04-07,17209,1265
1310,43.724740000000004,-79.30264000000001,dpz8erv,2013-03-11,33095,2166
1311,43.724775738000005,-79.32385297200001,dpz8dzy,2004-03-22,30654,13
1312,43.724859,-79.25398200000001,dpz8sxc,2016-06-11,12456,839
1313,43.724900000000005,-79.50958,dpz2wxy,2014-10-20,18009,842
1314,43.72493,-79.30047,dpz8erz,2010-05-03,29192,446
1315,43.724954800000006,-79.431053,dpz88xb,2012-04-26,17900,396
1316,43.725096,-79.28652100000001,dpz8ezc,2011-11-28,15487,702
1317,43.725103100000005,-79.40219300000001,dpz89pv,2013-10-03,29417,4196
1318,43.725113,-79.23245200000001,dpz8tpb,2009-10-15,29118,1137
1319,43.72514,-79.55051,dpz2tzc,2016-05-25,15959,291
1320,43.725210000000004,-79.32600000000001,dpz8dzu,2010-11-16,10044,205
1321,43.72527,-79.26497,dpz8src,2010-02-04,8652,447
1322,43.725280000000005,-79.45726,dpz2xzu,2016-03-22,23906,727
1323,43.725303581000006,-79.276234441,dpz8spb,2010-02-10,9123,416
1324,43.7254,-79.41687,dpz88zf,2010-01-05,19834,1033
1325,43.7256,-79.44856,dpz8b05,2007-12-05,12798,2011
1326,43.725660000000005,-79.29747,dpz8g81,2012-02-27,33335,1396
1327,43.72572,-79.5734,dpz2v20,2015-05-15,11809,438
1328,43.72574737,-79.44745081500001,dpz8b0h,2007-12-06,9517,510
1329,43.725922000000004,-79.485461,dpz2z20,2014-09-22,11970,1049
1330,43.726020000000005,-79.31349,dpz8g0j,2011-02-01,29625,1016
1331,43.726060000000004,-79.58669,dpz2ubn,2016-05-03,10638,217
1332,43.726150000000004,-79.31828,dpz8g04,2012-03-01,32617,431
1333,43.726157,-79.622225,dpz2u0h,2009-10-05,7890,374
1334,43.726237038,-79.396790564,dpz8c21,2013-06-07,22337,200
1335,43.72636,-79.53559,dpz2y05,2011-04-21,19958,562
1336,43.726702,-79.482042,dpz2z24,2016-06-11,32334,4629
1337,43.726710000000004,-79.33083,dpz8fb1,2010-08-16,11935,176
1338,43.726712000000006,-79.30348500000001,dpz8g2h,2011-01-26,23584,1515
1339,43.726760000000006,-79.55203,dpz2v8p,2016-05-25,13737,252
1340,43.726765222000004,-79.350632429,dpz8f24,2010-12-07,17086,61
1341,43.726958100000004,-79.43151300000001,dpz8b2p,2015-04-11,12621,666
1342,43.7269726,-79.457655,dpz2zbk,2016-04-04,27257,249
1343,43.72704,-79.29148,dpz8g8m,2010-04-01,29467,2191
1344,43.7271,-79.56074000000001,dpz2v83,2014-04-29,11624,282
1345,43.727360000000004,-79.32777,dpz8fb7,2014-07-08,10717,723
1346,43.7274,-79.25263000000001,dpz8u83,2016-05-26,10665,925
1347,43.727413000000006,-79.233407,dpz8ubr,2011-01-20,3648,91
1348,43.72742,-79.26589,dpz8u22,2015-07-21,9064,1701
1349,43.727428663000005,-79.38183647700001,dpz8c87,2013-09-16,7363,1250
1350,43.727503000000006,-79.480028,dpz2z2k,2016-03-08,18967,810
1351,43.727520000000005,-79.22974,dpz8v06,2010-10-06,22778,974
1352,43.72758,-79.44946,dpz8b06,2007-12-04,16633,10
1353,43.727637400000006,-79.34081300000001,dpz8f83,2011-03-17,24273,933
1354,43.727672851,-79.277254611,dpz8u02,2010-02-16,9538,358
1355,43.72786,-79.38356,dpz8c86,2013-03-18,12944,416
1356,43.727864200000006,-79.40293000000001,dpz8c0k,2011-06-27,18308,5040
1357,43.72787,-79.28761,dpz8gb2,2015-05-06,35905,1947
1358,43.727900000000005,-79.417894,dpz8bb3,2012-01-23,20920,1089
1359,43.72814,-79.57465,dpz2v0r,2014-12-04,9940,981
1360,43.728210000000004,-79.47775,dpz2z2q,2016-03-08,17962,1641
1361,43.728260000000006,-79.45395,dpz2zbr,2007-12-03,14052,0
1362,43.72845,-79.38654000000001,dpz8c88,2013-06-10,13912,243
1363,43.728480000000005,-79.28481000000001,dpz8gbd,2013-03-11,19273,462
1364,43.7285507,-79.2985955,dpz8g88,2013-03-12,11794,799
1365,43.72858,-79.48247,dpz2z2d,2016-03-08,20243,1118
1366,43.728910000000006,-79.25568,dpz8u2x,2016-06-01,6306,467
1367,43.72925,-79.25182000000001,dpz8u8d,2016-05-26,10219,260
1368,43.72934,-79.51064000000001,dpz2y8w,2014-12-16,14139,737
1369,43.729380000000006,-79.28070000000001,dpz8gbt,2012-04-26,19797,672
1370,43.72952,-79.2668,dpz8u0x,2009-12-08,9785,1317
1371,43.72963,-79.43213,dpz8b2x,2015-03-31,18651,1584
1372,43.729890000000005,-79.41867,dpz8bbc,2012-04-12,22737,1380
1373,43.72999,-79.27784000000001,dpz8gbz,2010-09-13,39450,3069
1374,43.730000000000004,-79.29195,dpz8g8v,2015-06-15,7898,472
1375,43.73004,-79.45837,dpz2zbu,2016-04-04,17472,93
1376,43.73006,-79.60493000000001,dpz2u8c,2014-12-10,8980,1157
1377,43.73013,-79.58855,dpz2ubv,2016-05-03,9988,190
1378,43.730339300000004,-79.48290200000001,dpz2z2f,2016-03-08,20253,778
1379,43.730380000000004,-79.4681,dpz2z8v,2016-03-08,16482,820
1380,43.730410000000006,-79.30498,dpz8g2g,2013-09-25,13624,493
1381,43.73042,-79.60149,dpz2u8g,2014-11-26,31536,1706
1382,43.730540000000005,-79.57583000000001,dpz2v0y,2015-05-15,11881,363
1383,43.730720000000005,-79.28876000000001,dpz8g8z,2015-05-06,23270,983
1384,43.730854463,-79.59964493000001,dpz2u8v,2014-11-24,7139,532
1385,43.73089,-79.27387,dpz8u0f,2011-03-07,19446,763
1386,43.730913,-79.403788,dpz8c0g,2014-05-06,19161,3893
1387,43.7309525,-79.4654883,dpz2z8y,2016-03-08,14648,306
1388,43.731010000000005,-79.2506,dpz8u8g,2016-05-26,10651,77
1389,43.731376053000005,-79.300021297,dpz8g3p,2010-04-28,10670,202
1390,43.731480000000005,-79.27120000000001,dpz8u1h,2012-04-03,18929,585
1391,43.731534,-79.432603,dpz8b3n,2015-02-26,18391,991
1392,43.731865600000006,-79.5112574,dpz2y9j,2012-02-02,14363,218
1393,43.731880000000004,-79.30559000000001,dpz8g35,2013-05-09,15720,485
1394,43.732020000000006,-79.58942,dpz2uch,2016-05-03,12545,1604
1395,43.732080700000004,-79.45889700000001,dpz2zc5,2016-04-04,19454,1122
1396,43.7321,-79.22456000000001,dpz8v1n,2010-05-27,26019,632
1397,43.73216,-79.60922000000001,dpz2u3n,2011-12-13,9641,1295
1398,43.73218,-79.41937,dpz8bc0,2010-03-11,18797,326
1399,43.732240000000004,-79.26797,dpz8u1n,2013-06-10,29069,1957
1400,43.732251000000005,-79.34210300000001,dpz8f90,2011-06-13,22907,452
1401,43.73284,-79.45532,dpz2zcq,2016-03-08,17180,368
1402,43.732864400000004,-79.2788977,dpz8gcq,2013-01-31,13113,86
1403,43.732958864000004,-79.346925633,dpz8f3m,2009-09-22,6333,1231
1404,43.73304,-79.38124,dpz8c9k,2011-05-19,26528,172
1405,43.7331,-79.28971,dpz8g9q,2014-11-19,19235,393
1406,43.733200000000004,-79.41951,dpz8bc2,2010-01-19,22365,1366
1407,43.733380000000004,-79.24867,dpz8u9k,2016-05-26,10664,253
1408,43.7334,-79.45281,dpz8b12,2016-04-09,22487,761
1409,43.733587,-79.48367,dpz2z33,2016-03-08,19865,526
1410,43.733636000000004,-79.59041,dpz2uck,2016-02-29,9306,547
1411,43.733760000000004,-79.60673,dpz2u92,2013-07-31,10162,624
1412,43.733760000000004,-79.53824,dpz2y16,2014-03-19,19786,450
1413,43.7339965,-79.433194,dpz8b3w,2012-05-09,20829,1825
1414,43.734076900000005,-79.38141900000001,dpz8c9s,2011-05-10,27993,564
1415,43.73409,-79.55824000000001,dpz2v9e,2016-05-25,12540,123
1416,43.734100000000005,-79.60992,dpz2u3t,2010-11-24,17959,933
1417,43.73415,-79.60315,dpz2u9d,2009-12-03,28436,318
1418,43.7343677,-79.40458500000001,dpz8c1e,2014-05-05,24567,2215
1419,43.734398664000004,-79.34265554000001,dpz8f98,2009-11-23,22102,1088
1420,43.734534000000004,-79.355951,dpz8f1w,2014-05-03,28979,352
1421,43.734550000000006,-79.2581,dpz8u3w,2012-03-28,30334,2723
1422,43.73458,-79.51190000000001,dpz2y9t,2011-12-15,16273,181
1423,43.734582800000005,-79.44720000000001,dpz8b1s,2016-04-09,21511,475
1424,43.73469,-79.60102,dpz2u9s,2009-12-02,13622,461
1425,43.73474,-79.53394,dpz2y1t,2014-03-05,13949,330
1426,43.734819575,-79.301437639,dpz8g3w,2010-05-06,10380,146
1427,43.734837000000006,-79.35434000000001,dpz8f1x,2012-04-03,14164,26
1428,43.73507,-79.61786000000001,dpz2u38,2009-12-02,20162,280
1429,43.7351797,-79.247409,dpz8u9t,2016-06-11,15225,560
1430,43.735227,-79.27986200000001,dpz8gcy,2010-09-01,17945,664
1431,43.735400000000006,-79.56134,dpz2v9c,2016-05-25,14391,462
1432,43.735467,-79.290688,dpz8g9y,2012-03-26,14910,23
1433,43.73555,-79.57829000000001,dpz2v1u,2014-12-11,8821,258
1434,43.735594000000006,-79.253201,dpz8u9c,2012-03-28,20253,1345
1435,43.735600000000005,-79.44266,dpz8b1z,2016-04-21,19315,389
1436,43.73574,-79.52934,dpz2y3b,2014-03-01,10062,34
1437,43.7359103,-79.4201,dpz8bcb,2010-12-14,16556,638
1438,43.73597,-79.22027,dpz8v3c,2009-12-07,20101,361
1439,43.736050000000006,-79.59491,dpz2ucb,2010-07-22,13898,1047
1440,43.73606,-79.25876000000001,dpz8u3v,2011-02-23,17293,2598
1441,43.7363,-79.30739,dpz8g3f,2013-08-28,23282,238
1442,43.7364307,-79.381904,dpz8c9g,2011-05-09,28651,517
1443,43.736490700000004,-79.34652700000001,dpz8f3v,2013-02-28,21144,1538
1444,43.73662,-79.43785000000001,dpz8b65,2015-06-15,15426,655
1445,43.736720000000005,-79.24806000000001,dpz8udj,2012-03-29,27971,2174
1446,43.736810000000006,-79.5917,dpz2uf5,2016-02-29,19690,2368
1447,43.73695,-79.48453,dpz2z61,2016-03-08,18559,370
1448,43.73698,-79.52376000000001,dpz2y6h,2012-10-11,18468,366
1449,43.737096300000005,-79.246256,dpz8udn,2016-06-11,22844,1340
1450,43.7371593,-79.343417,dpz8f6p,2009-02-17,30555,2471
1451,43.73727,-79.56531000000001,dpz2v6n,2016-05-25,28222,997
1452,43.737360900000006,-79.43400600000001,dpz8b6j,2015-03-28,25136,6296
1453,43.7374184,-79.30226950000001,dpz8g6j,2009-08-19,11729,933
1454,43.73747,-79.27011,dpz8u4j,2015-07-23,14179,700
1455,43.73758,-79.42060000000001,dpz8bdp,2012-04-19,20973,714
1456,43.7376884,-79.340967,dpz8fd1,2010-07-06,22686,1260
1457,43.737860000000005,-79.52012,dpz2y6p,2012-02-07,11842,167
1458,43.73789,-79.29167000000001,dpz8gdj,2014-11-26,16237,195
1459,43.73868,-79.28126,dpz8gfm,2010-08-25,13602,98
1460,43.738817000000004,-79.217042,dpz8v67,2014-10-22,21905,652
1461,43.7388424,-79.238405,dpz8ufk,2012-03-01,18352,987
1462,43.73895,-79.25995,dpz8u6k,2011-02-22,12162,1141
1463,43.7389792,-79.53946280000001,dpz2y43,2012-04-30,12974,1048
1464,43.73908,-79.59279000000001,dpz2uf6,2016-02-29,7704,362
1465,43.73908,-79.57618000000001,dpz2v4q,2016-05-25,14762,427
1466,43.739140000000006,-79.60533000000001,dpz2ud3,2013-08-07,16961,132
1467,43.73937,-79.30308000000001,dpz8g6t,2011-02-24,9940,324
1468,43.73939,-79.42384,dpz8bdt,2009-02-02,13738,1092
1469,43.73942,-79.51319000000001,dpz2yds,2014-03-22,22149,2188
1470,43.7396,-79.23525000000001,dpz8ufw,2010-12-13,20519,1102
1471,43.739700000000006,-79.58033,dpz2v4e,2014-11-29,24839,720
1472,43.739700000000006,-79.50967,dpz2ydw,2012-02-09,12808,669
1473,43.7398627,-79.421636,dpz8bdw,2013-09-04,33867,1383
1474,43.739940000000004,-79.24552,dpz8udx,2016-05-26,12526,400
1475,43.740195049,-79.583272487,dpz2v49,2016-05-25,12281,898
1476,43.740245,-79.232044,dpz8v48,2012-03-28,15975,1508
1477,43.74035,-79.50688000000001,dpz2yf8,2014-03-10,12300,338
1478,43.74036,-79.24990000000001,dpz8ude,2010-01-28,10685,219
1479,43.740370000000006,-79.40597000000001,dpz8c4d,2011-04-21,21319,365
1480,43.740585524000004,-79.585669041,dpz2ufx,2016-05-25,13289,315
1481,43.740602933000005,-79.218056672,dpz8v6e,2014-04-03,7831,355
1482,43.74065,-79.41818,dpz8bf9,2009-02-03,13556,563
1483,43.740785100000004,-79.32465400000001,dpz8ffv,2009-10-26,28290,775
1484,43.74085,-79.344418,dpz8f6z,2011-04-21,26186,199
1485,43.740880000000004,-79.35745,dpz8f4v,2010-12-20,16088,248
1486,43.741020000000006,-79.58096,dpz2v4f,2015-05-15,12364,538
1487,43.741040000000005,-79.50378,dpz2yfg,2014-03-19,12045,129
1488,43.741110000000006,-79.48549,dpz2z6b,2016-03-08,18408,247
1489,43.741170000000004,-79.5892,dpz2ufu,2016-05-24,26513,2920
1490,43.741171085000005,-79.422417756,dpz8bdy,2011-10-17,22435,88
1491,43.7411824,-79.31924500000001,dpz8g4c,2009-11-24,27922,1144
1492,43.74119,-79.53997000000001,dpz2y4b,2010-03-30,11810,174
1493,43.741260000000004,-79.51367,dpz2ydg,2010-11-08,16322,1520
1494,43.74132,-79.41522,dpz8bfg,2008-05-14,16605,786
1495,43.741497300000006,-79.43502000000001,dpz8b6v,2015-04-07,15664,748
1496,43.74154,-79.31421,dpz8g4v,2009-04-09,27327,1123
1497,43.74157,-79.50149,dpz2yfu,2014-03-05,18208,1591
1498,43.7417938,-79.225156,dpz8v4y,2010-12-09,18274,1023
1499,43.74183,-79.45432000000001,dpz2zfz,2014-03-25,32825,0
1500,43.741980000000005,-79.59424,dpz2ufc,2016-05-24,24263,1831
1501,43.7421116,-79.309773,dpz8g70,2011-09-06,36510,3757
1502,43.7421269,-79.2826526,dpz8ggh,2011-01-20,14236,195
1503,43.742176,-79.27204850000001,dpz8u55,2009-11-10,14562,776
1504,43.74226,-79.29346000000001,dpz8geh,2015-05-06,16276,149
1505,43.742490000000004,-79.56767,dpz2v7h,2014-04-29,12840,212
1506,43.74253,-79.22210000000001,dpz8v70,2012-03-22,13379,1227
1507,43.74255,-79.26143,dpz8u75,2010-08-18,10473,399
1508,43.743010000000005,-79.60006,dpz2uej,2014-02-25,12828,312
1509,43.74313,-79.51413000000001,dpz2ye5,2014-12-16,13425,664
1510,43.743204452,-79.42415446000001,dpz8bej,2011-11-08,13653,75
1511,43.74322,-79.30462700000001,dpz8g7h,2010-10-25,32084,1436
1512,43.74322,-79.21893,dpz8v74,2014-10-22,18188,4335
1513,43.74324,-79.24503,dpz8uep,2016-05-26,13257,748
1514,43.74326,-79.58676,dpz2ugn,2009-12-10,13132,552
1515,43.74329,-79.58210000000001,dpz2v54,2015-05-15,22468,5000
1516,43.743410000000004,-79.38326,dpz8ce4,2012-04-19,22602,30
1517,43.74367,-79.60392,dpz2ue6,2016-05-24,14691,238
1518,43.743700000000004,-79.49182,dpz2z57,2012-02-23,14768,978
1519,43.7437557,-79.211651,dpz8v7r,2014-10-22,26434,306
1520,43.74403,-79.21558,dpz8v7k,2010-03-12,11823,1302
1521,43.744044538000004,-79.30075693900001,dpz8g7q,2010-10-12,20967,367
1522,43.744110000000006,-79.28343000000001,dpz8gg7,2011-11-29,12886,532
1523,43.744121,-79.40672400000001,dpz8c53,2010-05-26,38102,1068
1524,43.74427,-79.43569000000001,dpz8b7k,2015-03-23,16394,530
1525,43.74429,-79.59535000000001,dpz2ug2,2016-02-29,10582,650
1526,43.7443,-79.6076,dpz2u7r,2016-05-24,26181,162
1527,43.74434,-79.48883000000001,dpz2z5q,2012-08-02,12853,318
1528,43.74438,-79.40526,dpz8c56,2012-07-17,14132,872
1529,43.744680793,-79.345645328,dpz8f7q,2009-01-26,18691,176
1530,43.744786600000005,-79.48632400000001,dpz2z5r,2014-03-25,28338,1648
1531,43.74495,-79.58288,dpz2v59,2010-04-19,19194,1700
1532,43.745070000000005,-79.2197,dpz8v79,2014-04-08,12478,925
1533,43.745377600000005,-79.29475000000001,dpz8gee,2015-05-06,36985,2352
1534,43.7454795,-79.396423,dpz8c79,2016-03-09,12160,175
1535,43.74551,-79.25202,dpz8ued,2009-05-06,13274,802
1536,43.745520000000006,-79.61428000000001,dpz2u7d,2016-05-24,13913,163
1537,43.746,-79.3585,dpz8f5s,2011-01-06,18403,387
1538,43.746,-79.20937,dpz8ve9,2014-11-24,26512,374
1539,43.74602,-79.54112,dpz2vgx,2013-04-17,13562,405
1540,43.746100000000006,-79.29125,dpz8get,2010-06-14,22741,395
1541,43.746205700000004,-79.3058115,dpz8g7g,2010-07-28,9199,689
1542,43.74625,-79.5686,dpz2v7g,2014-04-26,24836,596
1543,43.7464,-79.26306000000001,dpz8u7f,2010-02-25,11807,642
1544,43.74654,-79.23107,dpz8v5c,2010-05-31,6586,667
1545,43.746590000000005,-79.46018000000001,dpz2zgf,2012-04-25,29471,14
1546,43.746610000000004,-79.59647000000001,dpz2uez,2016-02-29,7966,180
1547,43.74682,-79.58375000000001,dpz2v5b,2014-12-02,11375,2165
1548,43.746860000000005,-79.28792,dpz8ggb,2010-07-21,22092,928
1549,43.74689,-79.62201,dpz2u5v,2016-05-24,14947,204
1550,43.747027,-79.388996,dpz8c7y,2016-03-09,12287,363
1551,43.74711,-79.51511,dpz2yef,2014-01-13,14932,797
1552,43.7472416,-79.436456,dpz8b7u,2015-03-23,18000,462
1553,43.74728,-79.40744000000001,dpz8c5c,2010-04-12,27056,710
1554,43.747310000000006,-79.564383,dpz2v7y,2013-12-09,15773,368
1555,43.7475,-79.28482000000001,dpz8ggf,2015-07-29,30952,1165
1556,43.74758,-79.19927,dpz8vu0,2010-06-24,6900,1089
1557,43.747780000000006,-79.63245,dpz2guj,2016-05-24,11876,81
1558,43.74779,-79.56238,dpz2vs0,2010-11-29,20464,964
1559,43.747820000000004,-79.2445,dpz8usp,2016-05-26,13354,258
1560,43.747980000000005,-79.3118,dpz8ghn,2013-01-29,19147,502
1561,43.74799,-79.46242000000001,dpz2zu1,2010-04-14,32668,1
1562,43.74805,-79.62876,dpz2uh0,2016-05-24,13276,102
